t_s,rojo,verde,azul,claro
51.0104,33,79,87,173
51.0250,34,79,87,173
51.0405,34,79,87,173
51.0555,34,79,87,173
51.0714,34,78,86,174
51.0848,34,78,86,174
51.0997,34,78,86,174
51.1142,34,78,86,177
51.1287,34,78,86,177
51.1440,34,78,86,177
51.1572,33,78,89,177
51.1720,33,78,89,177
51.1861,33,78,89,177
51.2047,33,78,87,175
51.2186,33,78,87,175
51.2337,33,78,87,175
51.2492,34,79,87,177
51.2638,34,79,87,177
51.2775,34,79,87,177
51.2920,33,79,86,175
51.3064,33,79,86,175
51.3241,33,79,86,175
51.3379,34,78,86,177
51.3522,34,78,86,177
51.3702,34,78,86,177
51.3846,33,79,87,174
51.3996,33,79,87,174
51.4134,33,79,87,174
51.4327,34,78,87,174
51.4461,34,78,87,174
51.4637,34,78,87,174
51.4770,34,79,87,174
51.4922,34,79,87,174
51.5057,34,79,87,174
51.5240,33,79,88,177
51.5373,33,79,88,177
51.5518,33,79,88,177
51.5673,33,79,86,173
51.5831,33,79,86,173
51.5973,33,79,86,173
51.6122,34,79,86,175
51.6269,34,79,86,175
51.6444,34,58,67,138
51.6583,34,58,67,138
51.6735,34,58,67,138
51.6937,31,3,0,34
51.7116,31,3,0,34
51.7244,31,3,0,34
51.7437,31,4,1,34
51.7591,31,4,1,34
51.7747,31,4,1,34
51.7897,31,3,0,34
51.8099,31,3,0,34
51.8362,31,4,0,34
51.8629,31,4,0,34
51.8767,31,3,0,34
51.8944,31,3,0,34
51.9133,31,3,1,33
51.9280,31,3,1,33
51.9446,31,3,1,33
51.9603,30,4,1,34
51.9742,30,4,1,34
51.9897,30,4,1,34
52.0034,30,3,1,34
52.0177,30,3,1,34
52.0335,30,3,1,34
52.0467,31,4,0,34
52.0637,31,4,0,34
52.0777,31,4,0,34
52.0936,30,4,1,34
52.1066,30,4,1,34
52.1230,30,4,1,34
52.1376,31,4,1,33
52.1532,31,4,1,33
52.1663,31,4,1,33
52.1836,30,4,1,33
52.1957,30,4,1,33
52.2151,30,4,1,33
52.2292,31,3,1,33
52.2445,31,3,1,33
52.2588,31,3,1,33
52.2732,30,4,1,34
52.2866,30,4,1,34
52.3037,30,4,1,34
52.3175,30,4,1,33
52.3334,30,4,1,33
52.3474,30,4,1,33
52.3636,30,4,1,33
52.3766,30,4,1,33
52.3932,30,4,1,33
52.4074,30,3,1,34
52.4218,30,3,1,34
52.4357,30,3,1,34
52.4535,31,4,0,34
52.4666,31,4,0,34
52.4837,31,4,0,34
52.4960,30,4,1,34
52.5157,30,4,1,34
52.5289,31,4,1,33
52.5441,31,4,1,33
52.5586,31,4,1,33
52.5836,30,4,1,33
52.5998,30,4,1,33
52.6155,31,3,1,33
52.6334,31,3,1,33
52.6486,31,3,1,33
52.6641,30,4,1,33
52.6823,30,4,1,33
52.6990,30,4,1,33
52.7147,31,3,1,33
52.7367,31,3,1,33
52.7513,30,4,1,33
52.7676,30,4,1,33
52.7838,30,4,1,33
52.8029,30,4,1,33
52.8201,30,4,1,33
52.8420,30,4,1,33
52.8621,30,4,1,33
52.8837,30,4,1,33
52.8962,30,4,1,33
52.9137,30,4,1,33
52.9300,31,3,0,34
52.9485,31,3,0,34
52.9635,31,3,0,34
52.9840,30,4,1,34
52.9994,30,4,1,34
53.0131,30,4,1,34
53.0267,30,4,1,33
53.0421,30,4,1,33
53.0545,30,4,1,33
53.0705,30,4,1,34
53.0843,30,4,1,34
53.1003,30,4,1,34
53.1144,30,4,1,33
53.1321,30,4,1,33
53.1466,30,4,1,33
53.1636,30,4,1,33
53.1767,30,4,1,33
53.1930,30,4,1,33
53.2066,30,3,1,34
53.2215,30,3,1,34
53.2355,31,3,1,33
53.2531,31,3,1,33
53.2671,31,3,1,33
53.2836,30,3,1,34
53.2996,30,3,1,34
53.3132,30,3,1,34
53.3291,31,3,1,34
53.3446,31,3,1,34
53.3576,31,3,1,34
53.3746,31,3,1,33
53.3877,31,3,1,33
53.4020,31,3,1,33
53.4170,30,4,1,33
53.4332,30,4,1,33
53.4477,30,4,1,33
53.4659,30,4,1,33
53.4815,30,4,1,33
53.4977,30,4,1,33
53.5114,30,3,1,34
53.5267,30,3,1,34
53.5427,30,3,1,34
53.5576,31,3,0,34
53.5798,31,3,0,34
53.5956,31,3,0,34
53.6130,31,3,0,34
53.6262,31,3,0,34
53.6422,31,3,0,34
53.6551,31,3,0,34
53.6738,31,3,0,34
53.6889,1,63,15,68
53.7069,1,63,15,68
53.7218,1,63,15,68
53.7405,1,63,15,69
53.7615,1,63,15,69
53.7767,1,63,17,69
53.7958,1,63,17,69
53.8102,1,63,17,69
53.8327,0,64,17,69
53.8641,1,63,15,68
53.8767,1,63,15,68
53.8896,1,63,15,68
53.9060,1,64,15,69
53.9215,1,64,15,69
53.9437,1,64,15,69
53.9607,0,64,15,69
53.9747,0,64,15,69
53.9935,1,64,15,68
54.0072,1,64,15,68
54.0227,1,64,15,68
54.0362,0,64,17,68
54.0533,0,64,17,68
54.0671,0,64,17,68
54.0837,1,63,17,68
54.0974,1,63,17,68
54.1134,1,63,17,68
54.1269,0,64,17,69
54.1466,0,64,17,69
54.1608,0,64,17,69
54.1744,1,64,15,68
54.1911,1,64,15,68
54.2045,1,64,15,68
54.2210,1,63,17,68
54.2360,1,63,17,68
54.2537,1,63,17,68
54.2672,0,64,15,69
54.2820,0,64,15,69
54.2970,0,64,15,69
54.3134,0,64,15,69
54.3268,0,64,15,69
54.3436,0,64,15,69
54.3581,0,64,15,69
54.3731,0,64,15,69
54.3868,0,64,15,69
54.4035,0,64,15,69
54.4168,0,64,15,69
54.4331,0,64,15,69
54.4469,0,64,15,69
54.4637,0,64,15,69
54.4767,1,63,15,68
54.4944,1,63,15,68
54.5080,1,63,15,68
54.5247,1,63,15,68
54.5381,1,63,15,68
54.5530,1,63,15,68
54.5678,1,63,15,68
54.5837,0,64,15,69
54.5981,0,64,15,69
54.6137,0,64,15,69
54.6267,1,63,15,68
54.6446,1,63,15,68
54.6593,0,64,15,68
54.6752,0,64,15,68
54.6976,0,64,15,68
54.7117,0,64,15,68
54.7295,0,64,15,68
54.7459,0,64,15,68
54.7637,0,64,15,68
54.7779,0,64,15,68
54.7958,0,64,15,69
54.8117,0,64,15,69
54.8270,0,64,15,69
54.8539,0,64,17,68
54.8740,0,64,17,68
54.8898,0,64,17,69
54.9067,0,64,17,69
54.9244,1,64,15,68
54.9407,1,64,15,68
54.9553,1,64,15,68
54.9695,1,63,17,68
54.9836,1,63,17,68
54.9975,1,63,17,68
55.0159,0,64,17,69
55.0291,0,64,17,69
55.0434,0,64,17,69
55.0575,1,63,17,68
55.0732,1,63,17,68
55.0876,1,63,17,68
55.1019,0,64,15,68
55.1167,0,64,15,68
55.1331,0,64,15,68
55.1463,1,63,17,68
55.1627,1,63,17,68
55.1765,1,63,17,68
55.1935,1,64,15,68
55.2073,1,64,15,68
55.2226,1,64,15,68
55.2385,1,63,17,68
55.2531,1,63,17,68
55.2665,1,63,17,68
55.2836,0,64,15,69
55.2964,0,64,15,69
55.3148,0,64,15,69
55.3283,0,64,17,68
55.3440,0,64,17,68
55.3602,0,64,17,68
55.3739,0,64,15,69
55.3892,0,64,15,69
55.4028,0,64,15,69
55.4157,1,63,17,68
55.4352,1,63,17,68
55.4490,1,63,17,68
55.4644,0,64,15,69
55.4785,0,64,15,69
55.4937,0,64,15,69
55.5085,1,63,15,68
55.5237,1,63,15,68
55.5392,1,63,15,68
55.5528,1,63,15,68
55.5686,1,63,15,68
55.5835,1,63,15,68
55.5984,1,63,17,68
55.6132,1,63,17,68
55.6262,1,63,17,68
55.6434,1,64,15,68
55.6606,1,64,15,68
55.6776,1,25,62,80
55.6943,1,25,62,80
55.7131,1,25,62,80
55.7339,1,15,76,83
55.7501,1,15,76,83
55.7661,0,16,76,84
55.7817,0,16,76,84
55.7968,0,16,76,84
55.8114,1,15,75,85
55.8397,1,15,75,85
55.8583,1,15,75,83
55.8831,1,15,75,83
55.8958,0,16,76,84
55.9145,0,16,76,84
55.9297,0,16,76,84
55.9557,1,15,75,84
55.9756,1,15,75,84
55.9954,0,16,75,84
56.0147,0,16,75,84
56.0291,0,16,75,84
56.0441,1,15,75,84
56.0578,1,15,75,84
56.0720,1,15,75,84
56.0857,1,15,76,83
56.1028,1,15,76,83
56.1164,1,15,76,83
56.1320,1,16,75,86
56.1472,1,16,75,86
56.1643,1,16,75,86
56.1775,0,16,75,83
56.1927,0,16,75,83
56.2081,0,16,75,84
56.2228,0,16,75,84
56.2386,0,16,75,84
56.2526,1,15,75,84
56.2667,1,15,75,84
56.2842,1,15,75,84
56.2976,1,15,76,83
56.3119,1,15,76,83
56.3279,1,15,76,83
56.3444,0,16,76,83
56.3588,0,16,76,83
56.3716,0,16,76,83
56.3865,1,15,75,83
56.4037,1,15,75,83
56.4174,1,15,75,83
56.4345,1,16,76,84
56.4474,1,16,76,84
56.4636,1,16,76,84
56.4777,1,15,75,84
56.4940,1,15,75,84
56.5076,1,15,75,84
56.5237,1,15,75,83
56.5373,1,15,75,83
56.5520,1,15,75,83
56.5671,0,16,76,84
56.5835,0,16,76,84
56.5973,0,16,76,84
56.6118,0,16,75,84
56.6273,0,16,75,84
56.6477,0,16,75,84
56.6612,0,16,76,83
56.6778,0,16,76,83
56.7021,0,16,76,86
56.7152,0,16,76,86
56.7405,0,16,76,84
56.7555,0,16,76,84
56.7701,0,16,76,84
56.7866,0,16,76,83
56.8021,0,16,76,83
56.8184,0,16,76,83
56.8366,1,15,75,84
56.8638,1,15,75,84
56.8784,1,15,75,84
56.8933,1,15,75,84
56.9074,1,15,75,84
56.9237,0,16,76,84
56.9410,0,16,76,84
56.9587,0,16,76,84
56.9720,0,16,75,83
56.9897,0,16,75,83
57.0120,1,15,75,83
57.0246,1,15,75,83
57.0408,1,15,75,83
57.0549,0,16,76,83
57.0710,0,16,76,83
57.0843,0,16,76,83
57.0970,0,16,75,84
57.1136,0,16,75,84
57.1281,0,16,75,84
57.1434,0,16,76,84
57.1573,0,16,76,84
57.1717,0,16,76,84
57.1855,0,16,75,84
57.2029,0,16,75,84
57.2166,0,16,75,84
57.2322,0,16,75,84
57.2456,0,16,75,84
57.2630,0,16,75,84
57.2762,1,15,75,84
57.2936,1,15,75,84
57.3069,1,15,75,84
57.3231,1,15,76,83
57.3379,1,15,76,83
57.3518,1,15,76,83
57.3678,1,16,75,84
57.3829,1,16,75,84
57.3965,1,16,75,84
57.4117,0,16,76,85
57.4256,0,16,76,85
57.4429,0,16,76,85
57.4567,1,15,75,84
57.4737,1,15,75,84
57.4894,1,15,75,84
57.5033,1,15,75,84
57.5178,1,15,75,84
57.5336,1,15,75,84
57.5490,0,16,76,83
57.5633,0,16,76,83
57.5778,0,16,76,83
57.5942,0,16,75,84
57.6076,0,16,75,84
57.6233,0,16,75,84
57.6375,1,15,75,83
57.6562,1,15,75,83
57.6693,1,15,75,83
57.6844,18,30,42,81
57.6995,18,30,42,81
57.7143,18,30,42,81
57.7299,34,46,11,79
57.7480,34,46,11,79
57.7640,33,45,11,79
57.7844,33,45,11,79
57.7991,33,45,11,79
57.8151,33,46,12,78
57.8292,33,46,12,78
57.8586,33,45,12,79
57.8756,33,45,12,79
57.8889,33,45,12,79
57.9075,33,45,11,78
57.9203,33,45,11,78
57.9358,33,45,11,78
57.9488,34,46,12,78
57.9627,34,46,12,78
57.9786,34,46,12,78
57.9939,34,46,11,78
58.0087,34,46,11,78
58.0226,34,46,11,78
58.0363,33,45,11,79
58.0528,33,45,11,79
58.0662,33,45,11,79
58.0820,33,46,12,79
58.0961,33,46,12,79
58.1133,33,46,12,79
58.1262,34,46,12,79
58.1423,34,46,12,79
58.1554,34,45,12,79
58.1728,34,45,12,78
58.1858,34,45,12,78
58.2023,34,45,12,78
58.2161,31,45,11,79
58.2348,31,45,11,79
58.2494,34,45,12,78
58.2637,34,45,12,78
58.2787,34,45,12,78
58.2935,34,46,12,79
58.3097,34,46,12,79
58.3261,34,46,12,79
58.3406,34,46,12,79
58.3556,34,46,12,79
58.3685,34,46,12,79
58.3836,34,46,12,79
58.3985,34,46,12,79
58.4133,34,46,12,79
58.4269,34,46,12,79
58.4427,34,46,12,79
58.4567,34,46,12,79
58.4731,33,45,12,78
58.4868,33,45,12,78
58.5021,33,45,12,78
58.5160,33,45,11,79
58.5348,33,45,11,79
58.5480,33,45,11,79
58.5621,34,46,11,78
58.5766,34,46,11,78
58.5927,34,46,11,78
58.6058,33,46,11,78
58.6220,33,46,11,78
58.6375,33,46,11,78
58.6556,34,45,11,78
58.6700,34,45,11,78
58.6847,34,45,11,78
58.7009,34,46,11,78
58.7153,34,46,11,78
58.7333,33,46,11,78
58.7509,33,46,11,78
58.7713,33,46,11,78
58.7855,34,45,11,78
58.8030,34,45,11,78
58.8226,34,46,11,78
58.8422,34,46,11,78
58.8657,34,46,11,78
58.8792,33,46,11,78
58.8941,33,46,11,78
58.9078,33,46,11,78
58.9246,34,45,11,78
58.9416,34,45,11,78
58.9577,34,45,11,78
58.9706,34,46,11,78
58.9846,34,46,11,78
59.0004,34,46,11,78
59.0140,30,45,11,78
59.0276,30,45,11,78
59.0444,30,45,11,78
59.0579,33,46,11,78
59.0743,33,46,11,78
59.0878,33,46,11,78
59.1017,33,46,11,78
59.1163,33,46,11,78
59.1328,33,46,11,78
59.1485,34,46,12,78
59.1640,34,46,12,78
59.1776,31,45,12,78
59.1941,31,45,12,78
59.2074,31,45,12,78
59.2216,31,45,12,78
59.2365,33,46,12,79
59.2535,33,46,12,79
59.2685,33,46,12,79
59.2836,33,46,12,79
59.2974,33,46,12,79
59.3136,34,45,11,78
59.3272,34,45,11,78
59.3438,34,45,11,78
59.3585,33,45,11,78
59.3735,33,45,11,78
59.3872,33,45,11,78
59.4020,31,46,11,78
59.4163,31,46,11,78
59.4328,31,46,11,78
59.4463,34,45,11,79
59.4622,34,45,11,79
59.4760,34,45,11,79
59.4941,34,46,11,79
59.5075,34,46,11,79
59.5223,34,46,11,79
59.5362,33,45,11,79
59.5532,33,45,11,79
59.5669,33,45,11,79
59.5821,33,46,12,78
59.5957,33,46,12,78
59.6143,33,46,12,78
59.6293,34,46,11,78
59.6498,34,46,11,78
59.6697,30,40,10,71
59.6857,30,40,10,71
59.7028,30,40,10,71
59.7195,30,20,4,50
59.7360,30,20,4,50
59.7497,30,20,4,50
59.7685,30,20,6,50
59.7904,30,20,6,50
59.8067,30,21,4,50
59.8220,30,21,4,50
59.8428,30,21,6,51
59.8615,30,21,6,51
59.8771,30,21,6,51
59.8941,30,21,4,50
59.9071,30,21,4,50
59.9233,30,21,4,50
59.9397,30,20,4,50
59.9560,30,20,4,50
59.9717,30,20,4,50
59.9876,30,20,6,50
60.0021,30,20,6,50
60.0184,30,20,6,50
60.0328,30,21,4,50
60.0479,30,21,4,50
60.0616,30,21,4,50
60.0790,30,21,6,54
60.0929,30,21,6,54
60.1118,30,21,6,51
60.1253,30,21,6,51
60.1403,30,21,6,51
60.1581,31,20,6,50
60.1717,31,20,6,50
60.1865,31,20,6,50
60.2003,30,20,6,51
60.2141,30,20,6,51
60.2279,30,20,6,51
60.2434,30,20,6,51
60.2565,31,20,6,51
60.2730,31,20,6,51
60.2846,31,20,6,51
60.3017,31,21,4,50
60.3164,31,21,4,50
60.3315,31,20,4,53
60.3488,31,20,4,53
60.3626,31,20,4,53
60.3764,31,20,4,53
60.3900,30,20,6,51
60.4042,30,20,6,51
60.4192,30,20,6,51
60.4333,31,21,4,50
60.4484,31,21,4,50
60.4634,31,21,4,50
60.4767,30,20,6,51
60.4951,30,20,6,51
60.5089,30,20,6,51
60.5247,30,21,4,50
60.5446,30,21,4,50
60.5578,30,20,6,51
60.5815,30,20,6,51
60.5999,31,20,6,50
60.6150,31,20,6,50
60.6335,31,20,6,50
60.6496,31,20,6,50
60.6630,31,20,6,50
60.6797,31,20,6,50
60.6987,31,20,6,51
60.7137,31,20,6,51
60.7370,30,21,6,51
60.7497,30,21,6,51
60.7647,30,21,6,51
60.7775,31,21,4,50
60.7948,31,21,4,50
60.8101,31,21,4,50
60.8252,31,21,4,50
60.8417,31,21,4,50
60.8676,31,20,6,51
60.8831,31,20,6,51
60.8981,31,20,6,51
60.9167,30,21,4,50
60.9358,30,21,4,50
60.9510,30,21,4,50
60.9646,31,20,6,54
60.9825,31,20,6,54
60.9947,31,20,6,54
61.0083,30,21,6,51
61.0229,30,21,6,51
61.0362,30,21,6,51
61.0528,31,20,6,54
61.0669,31,20,6,54
61.0830,31,20,6,54
61.0961,31,20,4,53
61.1135,31,20,4,53
61.1270,31,20,4,53
61.1426,31,20,6,51
61.1557,31,20,6,51
61.1721,30,20,6,51
61.1880,30,21,4,50
61.2026,30,21,4,50
61.2157,30,21,4,50
61.2341,30,21,4,53
61.2483,30,21,4,53
61.2627,31,21,4,50
61.2778,31,21,4,50
61.2934,31,21,4,50
61.3070,30,21,4,50
61.3225,30,21,4,50
61.3361,30,21,4,50
61.3546,30,21,6,54
61.3682,30,21,6,54
61.3837,30,21,6,54
61.3991,31,21,4,53
61.4127,31,21,4,53
61.4302,31,21,4,53
61.4435,30,21,6,51
61.4603,30,21,6,51
61.4740,30,21,6,51
61.4906,30,21,4,50
61.5056,30,21,4,50
61.5226,30,21,4,50
61.5367,30,21,6,51
61.5534,30,21,6,51
61.5668,30,21,6,51
61.5827,31,20,6,51
61.5966,31,20,6,51
61.6127,31,20,6,51
61.6267,31,21,4,53
61.6455,31,21,4,53
61.6615,31,21,4,50
61.6823,31,21,4,50
61.7009,31,21,4,50
61.7151,4,76,92,148
61.7350,4,76,92,148
61.7508,3,75,91,148
61.7690,3,75,91,148
61.7851,3,75,91,148
61.8029,4,76,92,149
61.8178,4,76,92,149
61.8408,3,76,91,149
61.8648,3,76,91,149
61.8817,4,76,91,149
61.8991,4,79,92,148
61.9145,4,79,92,148
61.9324,3,75,91,148
61.9466,3,75,91,148
61.9626,3,75,91,148
61.9761,4,76,92,148
61.9924,4,76,92,148
62.0061,4,76,92,148
62.0241,4,75,92,148
62.0374,4,75,92,148
62.0514,4,75,92,148
62.0661,3,75,91,148
62.0827,3,75,91,148
62.0984,3,75,91,148
62.1125,4,76,92,148
62.1263,4,76,92,148
62.1437,4,76,92,148
62.1573,4,76,91,148
62.1722,4,76,91,148
62.1871,4,76,91,148
62.2025,3,76,91,149
62.2160,3,76,91,149
62.2320,3,76,91,149
62.2460,4,76,92,149
62.2633,4,76,92,149
62.2771,4,76,92,149
62.2942,3,76,91,149
62.3060,3,76,91,149
62.3234,3,76,91,149
62.3372,3,76,91,149
62.3515,3,76,91,149
62.3658,3,76,91,149
62.3832,4,76,92,149
62.3963,4,76,92,149
62.4115,4,76,92,149
62.4258,3,76,91,149
62.4441,3,76,91,149
62.4585,3,76,91,149
62.4722,4,76,92,149
62.4886,4,76,92,149
62.5032,4,76,92,149
62.5180,3,76,91,149
62.5336,3,76,91,149
62.5480,3,76,91,149
62.5638,3,76,91,149
62.5770,3,76,91,149
62.5930,4,76,92,149
62.6080,4,76,92,149
62.6230,4,76,92,149
62.6377,3,76,91,149
62.6524,3,76,91,149
62.6670,3,76,91,149
62.6840,4,76,92,149
62.6983,4,76,92,149
62.7162,4,76,92,149
62.7314,3,76,91,149
62.7488,3,76,91,149
62.7631,3,76,91,149
62.7799,3,76,91,149
62.7943,3,76,91,149
62.8117,3,76,91,149
62.8263,4,76,92,149
62.8495,4,76,92,149
62.8727,3,76,91,149
62.8858,3,76,91,149
62.9042,3,75,92,148
62.9206,3,75,92,148
62.9382,3,75,92,148
62.9535,3,75,92,149
62.9719,3,75,92,149
62.9905,3,75,92,149
63.0040,3,78,91,149
63.0178,3,78,91,149
63.0336,3,78,91,149
63.0490,3,75,92,149
63.0638,3,75,92,149
63.0768,3,75,92,149
63.0922,4,76,91,148
63.1076,4,76,91,148
63.1226,4,76,91,148
63.1363,3,75,92,148
63.1514,3,75,92,148
63.1654,3,75,92,148
63.1832,4,76,92,148
63.1965,4,76,92,148
63.2143,4,76,92,148
63.2264,3,75,91,148
63.2450,3,75,91,148
63.2594,4,75,92,148
63.2731,4,75,92,148
63.2912,4,75,92,148
63.3057,3,76,92,149
63.3190,3,76,92,149
63.3336,3,76,92,149
63.3488,3,75,91,148
63.3648,3,75,91,148
63.3787,3,75,91,148
63.3939,3,76,91,148
63.4077,3,76,91,148
63.4229,3,76,91,148
63.4363,4,76,92,148
63.4517,4,76,92,148
63.4687,4,76,92,148
63.4837,3,75,92,149
63.4972,3,75,92,149
63.5117,3,75,92,149
63.5286,3,75,92,148
63.5448,3,75,92,148
63.5586,3,75,92,148
63.5797,3,75,92,149
63.5959,3,75,92,149
63.6130,3,75,92,149
63.6262,3,75,92,148
63.6426,3,75,92,148
63.6597,3,76,92,148
63.6746,3,76,92,148
63.6928,3,76,92,148
63.7136,29,26,77,119
63.7298,29,26,77,119
63.7477,33,18,75,114
63.7624,33,18,75,114
63.7788,33,18,75,114
63.7987,33,19,75,114
63.8146,33,19,75,114
63.8407,33,18,76,113
63.8637,33,18,76,113
63.8833,34,19,76,113
63.9033,34,19,76,113
63.9190,34,19,76,113
63.9348,34,18,76,114
63.9507,34,18,76,114
63.9695,33,18,76,114
63.9830,33,18,76,114
63.9981,33,18,76,114
64.0125,33,18,76,114
64.0293,33,19,76,114
64.0458,33,19,76,114
64.0625,33,18,75,113
64.0755,33,18,75,113
64.0918,33,18,75,113
64.1067,34,18,76,113
64.1241,34,18,76,113
64.1380,34,18,76,113
64.1518,34,18,76,114
64.1667,34,18,76,114
64.1827,34,18,76,114
64.1956,33,18,76,113
64.2118,33,18,76,113
64.2265,33,18,76,113
64.2441,34,19,76,113
64.2578,34,19,76,113
64.2722,34,19,76,113
64.2890,33,19,75,113
64.3023,33,19,75,113
64.3160,33,19,75,113
64.3320,34,19,76,113
64.3468,34,19,76,113
64.3627,34,19,76,113
64.3764,34,18,76,114
64.3940,34,18,76,114
64.4089,34,18,76,114
64.4224,33,18,76,114
64.4358,33,18,76,114
64.4517,33,18,76,114
64.4665,33,19,76,114
64.4828,33,19,76,114
64.4964,33,19,76,114
64.5117,33,18,75,113
64.5255,33,18,75,113
64.5437,33,18,75,113
64.5587,34,18,76,113
64.5777,34,18,76,113
64.5936,33,19,76,114
64.6090,33,19,76,114
64.6224,33,19,76,114
64.6408,33,18,76,114
64.6538,33,18,76,114
64.6726,33,18,76,114
64.6870,33,19,75,114
64.7055,33,19,75,114
64.7192,33,19,75,114
64.7330,34,19,75,114
64.7503,34,19,75,114
64.7701,34,19,76,114
64.7865,34,19,76,114
64.8040,34,19,76,114
64.8217,34,18,76,114
64.8417,34,18,76,114
64.8613,33,18,76,114
64.8752,33,18,76,114
64.8935,33,18,76,114
64.9088,33,19,76,114
64.9275,33,19,76,114
64.9499,34,19,75,113
64.9648,34,19,75,113
64.9833,34,19,75,113
64.9962,34,19,75,114
65.0115,34,19,75,114
65.0258,34,19,75,114
65.0413,34,18,75,114
65.0546,34,18,75,114
65.0684,34,18,75,114
65.0839,34,18,75,113
65.0962,34,18,75,113
65.1095,34,18,75,113
65.1234,34,18,76,114
65.1369,34,18,76,114
65.1515,34,18,76,114
65.1670,33,18,76,114
65.1832,33,18,76,114
65.1962,33,18,76,114
65.2113,33,19,75,113
65.2257,33,19,75,113
65.2430,33,19,75,113
65.2567,33,18,76,113
65.2717,33,18,76,113
65.2856,33,18,76,113
65.3031,34,18,76,114
65.3167,34,18,76,114
65.3340,34,18,76,114
65.3505,33,18,76,113
65.3632,33,18,76,113
65.3769,33,18,76,113
65.3932,34,19,75,114
65.4079,34,19,75,114
65.4229,34,19,75,114
65.4394,34,19,75,114
65.4557,34,19,75,114
65.4716,34,19,75,114
65.4865,34,19,75,114
65.5005,34,19,75,114
65.5168,34,19,75,114
65.5315,34,19,75,114
65.5479,34,19,75,114
65.5615,34,19,75,114
65.5830,34,19,75,114
65.5968,34,19,75,114
65.6126,34,19,75,114
65.6282,34,19,75,114
65.6442,34,19,75,114
65.6618,34,19,75,114
65.6759,34,19,75,114
65.6939,34,19,75,114
65.7091,23,15,75,107
65.7255,23,15,75,107
65.7403,23,15,75,107
65.7555,19,15,75,99
65.7720,19,15,75,99
65.7885,18,16,76,99
65.8042,18,16,76,99
65.8217,18,16,76,99
65.8399,19,15,75,98
65.8607,19,15,75,98
65.8783,18,16,75,99
65.8937,18,16,75,99
65.9080,18,16,75,99
65.9236,15,16,75,98
65.9381,15,16,75,98
65.9533,15,16,75,98
65.9676,16,15,75,98
65.9821,16,15,75,98
65.9976,16,15,75,98
66.0129,18,16,75,99
66.0263,18,16,75,99
66.0441,18,16,75,99
66.0567,19,15,75,99
66.0744,19,15,75,99
66.0874,19,15,75,99
66.1025,15,15,75,99
66.1174,15,15,75,99
66.1330,15,15,75,99
66.1464,19,16,76,99
66.1625,19,16,76,99
66.1764,19,16,76,99
66.1948,18,16,76,98
66.2085,18,16,76,98
66.2227,18,16,76,98
66.2397,18,16,76,98
66.2537,18,16,76,98
66.2675,18,16,76,98
66.2837,18,16,75,99
66.2984,18,16,75,99
66.3147,18,16,75,99
66.3283,19,15,75,99
66.3447,19,15,75,99
66.3596,19,15,75,99
66.3730,18,16,76,98
66.3878,18,16,76,98
66.4016,18,16,76,98
66.4159,18,15,75,99
66.4330,18,15,75,99
66.4464,18,15,75,99
66.4622,16,15,75,98
66.4761,16,15,75,98
66.4928,16,15,75,98
66.5060,16,16,76,99
66.5222,16,16,76,99
66.5362,16,16,76,99
66.5526,19,16,76,98
66.5667,19,16,76,98
66.5822,19,16,76,98
66.5958,18,16,76,99
66.6145,18,16,76,99
66.6285,19,15,75,98
66.6487,19,15,75,98
66.6637,19,15,75,98
66.6797,18,16,75,99
66.6996,18,16,75,99
66.7148,18,16,75,99
66.7351,18,15,75,99
66.7495,18,15,75,99
66.7633,19,15,75,98
66.7787,19,15,75,98
66.7924,19,15,75,98
66.8111,19,15,75,98
66.8267,19,15,75,98
66.8448,19,15,75,98
66.8640,19,15,75,98
66.8782,19,15,75,98
66.8943,19,15,75,98
66.9097,19,15,75,98
66.9257,19,15,75,98
66.9386,19,15,75,98
66.9525,19,15,75,98
66.9657,19,15,75,98
66.9820,19,15,75,98
66.9965,19,15,75,98
67.0126,19,15,75,98
67.0258,19,15,75,98
67.0439,19,15,75,98
67.0579,19,15,75,98
67.0743,19,15,75,98
67.0882,19,15,75,98
67.1019,19,15,75,98
67.1167,19,15,75,98
67.1327,19,15,75,98
67.1478,19,15,75,98
67.1617,19,15,75,98
67.1753,19,15,75,98
67.1918,19,15,75,98
67.2054,19,15,75,98
67.2190,19,15,75,99
67.2344,19,15,75,99
67.2474,19,15,75,99
67.2641,19,15,75,99
67.2775,19,15,75,99
67.2927,19,15,75,99
67.3077,18,16,76,99
67.3223,18,16,76,99
67.3355,18,16,76,99
67.3524,19,16,76,99
67.3674,19,16,76,99
67.3828,19,16,76,99
67.3961,19,15,75,100
67.4115,19,15,75,100
67.4251,18,16,76,99
67.4424,18,16,76,99
67.4570,18,16,76,99
67.4729,19,16,76,99
67.4866,19,16,76,99
67.5024,19,16,76,99
67.5160,19,16,76,99
67.5338,19,16,76,99
67.5478,19,16,76,99
67.5625,18,15,75,99
67.5773,18,15,75,99
67.5925,18,15,75,99
67.6087,19,15,75,98
67.6234,19,15,75,98
67.6396,19,15,75,98
67.6552,19,15,75,98
67.6696,19,15,75,98
67.6867,19,15,75,98
67.7011,16,33,53,93
67.7193,16,33,53,93
67.7404,13,63,15,81
67.7566,13,63,15,81
67.7729,13,63,15,81
67.7890,13,63,17,80
67.8043,13,63,17,80
67.8184,13,63,17,80
67.8376,14,64,17,79
67.8612,14,64,17,79
67.8775,14,63,17,78
67.8952,14,63,17,78
